trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1164,False,"{'a': 0.00299815767, 'e': 0.030505350625238212}",25,11,-20.321191592690134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1165,False,"{'a': 0.00299815767, 'e': 0.03041402780422979}",35,17,18.55240468917862,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.00299815767, 'e': 0.030322978373215778}",20,5,25.350394870215933,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.00299815767, 'e': 0.030232201513757932}",25,17,16.06989338225427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.00299815767, 'e': 0.030141696409868145}",30,19,19.74722404957887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.00299815767, 'e': 0.030051462248001103}",25,16,16.244205794125477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.00299815767, 'e': 0.02996149821704697}",35,17,22.660018940594437,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.00299815767, 'e': 0.029871803508324107}",35,16,39.923414016549515,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.00299815767, 'e': 0.029782377315571793}",20,14,14.347443348359647,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.00299815767, 'e': 0.029693218834942983}",25,20,9.306321804880504,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.00299815767, 'e': 0.029604327264997086}",20,2,30.062373415987388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.00299815767, 'e': 0.029515701806692753}",30,3,7.242289422612146,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
1176,False,"{'a': 0.00299815767, 'e': 0.029427341663380693}",30,7,39.36977514690313,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.00299815767, 'e': 0.02933924604079653}",20,14,11.325591930667214,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.00299815767, 'e': 0.02925141414705363}",30,18,23.23165996713135,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.00299815767, 'e': 0.029163845192636022}",30,19,22.674256566373757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.00299815767, 'e': 0.02907653839039127}",25,13,19.8228688609834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.00299815767, 'e': 0.028989492955523413}",30,4,42.59487341777044,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.00299815767, 'e': 0.02890270810558591}",30,15,23.816021359265438,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.00299815767, 'e': 0.028816183060474596}",30,17,23.000572674799088,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.00299815767, 'e': 0.028729917042420686}",25,3,15.261995457385373,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1185,False,"{'a': 0.00299815767, 'e': 0.028643909275983766}",30,20,17.509691425211425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.00299815767, 'e': 0.028558158988044834}",20,0,-13.633035871810044,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1187,False,"{'a': 0.00299815767, 'e': 0.028472665407799354}",20,3,27.873608707327673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.00299815767, 'e': 0.028387427766750312}",25,13,18.339638758325865,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.00299815767, 'e': 0.028302445298701323}",25,14,22.294861990458507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.00299815767, 'e': 0.028217717239749737}",25,18,14.098105168935984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.00299815767, 'e': 0.02813324282827977}",25,18,13.69363722606849,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.00299815767, 'e': 0.028049021304955665}",25,7,32.58936890233761,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.00299815767, 'e': 0.02796505191271486}",20,7,19.8347523433699,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.00299815767, 'e': 0.027881333896761184}",25,4,33.7577230686425,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.00299815767, 'e': 0.02779786650455809}",30,15,26.216209909132154,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.00299815767, 'e': 0.027714648985821832}",25,12,22.748390458152315,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.00299815767, 'e': 0.027631680592514807}",20,12,18.09457673727262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.00299815767, 'e': 0.027548960578838766}",30,13,35.6015681494553,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.00299815767, 'e': 0.027466488201228132}",20,5,26.942793765515923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.00299815767, 'e': 0.02738426271834332}",35,18,19.17438008461568,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.00299815767, 'e': 0.02730228339106406}",35,0,42.08521967864615,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1202,False,"{'a': 0.00299815767, 'e': 0.02722054948248277}",20,0,29.331409737740266,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1203,False,"{'a': 0.00299815767, 'e': 0.027139060257897918}",25,7,34.49819724626059,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.00299815767, 'e': 0.02705781498480742}",25,2,33.761645061499024,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.00299815767, 'e': 0.026976812932902064}",25,15,16.319455488292512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.00299815767, 'e': 0.026896053374058936}",25,15,19.51323105851155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.00299815767, 'e': 0.026815535582334883}",20,10,18.087818689335148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.00299815767, 'e': 0.026735258833959975}",20,4,28.988334120359983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.00299815767, 'e': 0.026655222407331012}",20,15,9.1852196051602,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.00299815767, 'e': 0.026575425583005036}",20,11,16.484298206923057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.00299815767, 'e': 0.02649586764369286}",30,18,21.48782162851141,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.00299815767, 'e': 0.02641654787425261}",20,13,12.863088420752652,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.00299815767, 'e': 0.02633746556168332}",30,20,20.037602621893214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.00299815767, 'e': 0.02625861999511851}",20,8,20.733182561107927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.00299815767, 'e': 0.026180010465819786}",20,12,2.391681693438885,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1216,False,"{'a': 0.00299815767, 'e': 0.026101636267170495}",20,8,18.569357139831734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.00299815767, 'e': 0.026023496694669343}",20,13,12.61695846030278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.00299815767, 'e': 0.02594559104592409}",35,15,-8.477553682585656,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1219,False,"{'a': 0.00299815767, 'e': 0.025867918620645216}",20,16,6.43935979541657,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.00299815767, 'e': 0.025790478720639633}",30,20,15.859273055932103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.00299815767, 'e': 0.025713270649804415}",25,8,25.93056582099113,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.00299815767, 'e': 0.025636293714120535}",25,12,25.808096732238326,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.00299815767, 'e': 0.02555954722164662}",20,8,21.50501697609119,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.00299815767, 'e': 0.025483030482512742}",20,0,31.001012622579136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1225,False,"{'a': 0.00299815767, 'e': 0.025406742808914216}",20,6,23.232984770052063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.00299815767, 'e': 0.025330683515105413}",20,0,31.1748831677995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1227,False,"{'a': 0.00299815767, 'e': 0.025254851917393597}",20,14,11.544181228731969,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.00299815767, 'e': 0.025179247334132775}",20,14,10.588800865516845,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.00299815767, 'e': 0.02510386908571758}",25,0,41.646222891097764,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1230,False,"{'a': 0.00299815767, 'e': 0.02502871649457715}",25,17,15.169940629474914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.00299815767, 'e': 0.024953788885169054}",20,10,17.639518498417353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.00299815767, 'e': 0.024879085583973202}",20,9,12.984408409477275,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.00299815767, 'e': 0.024804605919485793}",30,19,23.821127809378822,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.00299815767, 'e': 0.0247303492222133}",25,14,22.398402879137368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.00299815767, 'e': 0.024656314824666414}",20,3,25.328676968426297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.00299815767, 'e': 0.024582502061354084}",20,12,6.472367027070605,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.00299815767, 'e': 0.024508910268777506}",25,18,14.33641003796923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.00299815767, 'e': 0.024435538785424177}",25,17,13.069253329136219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.00299815767, 'e': 0.02436238695176194}",25,13,22.25343238940706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.00299815767, 'e': 0.02428945411023305}",20,14,11.75377746367261,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.00299815767, 'e': 0.024216739605248276}",20,16,7.587833565924407,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.00299815767, 'e': 0.024144242783181002}",20,0,31.93446216582616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1243,False,"{'a': 0.00299815767, 'e': 0.024071962992361348}",20,6,9.120646525244927,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.00299815767, 'e': 0.023999899583070323}",25,0,40.15225637176559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1245,False,"{'a': 0.00299815767, 'e': 0.023928051907533967}",20,13,13.551904428813852,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.00299815767, 'e': 0.023856419319917548}",20,12,16.776094694103183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.00299815767, 'e': 0.02378500117631974}",25,3,32.97743154281887,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.00299815767, 'e': 0.023713796834766848}",25,14,19.17043353861776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.00299815767, 'e': 0.023642805655207027}",20,16,8.485746848378632,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.00299815767, 'e': 0.023572026999504538}",20,14,10.918381951883886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.00299815767, 'e': 0.023501460231434006}",20,12,17.066163470818147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.00299815767, 'e': 0.023431104716674696}",20,0,26.089039591235107,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1253,False,"{'a': 0.00299815767, 'e': 0.023360959822804825}",20,11,15.898116297678776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.00299815767, 'e': 0.023291024919295866}",20,6,22.20785929412345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.00299815767, 'e': 0.023221299377506884}",20,11,15.740187237088248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.00299815767, 'e': 0.023151782570678885}",20,13,13.942927646779493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.00299815767, 'e': 0.023082473873929178}",30,20,21.960471971590835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.00299815767, 'e': 0.02301337266424577}",30,23,12.888157946753326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.00299815767, 'e': 0.022944478320481753}",25,13,24.035307725711192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.00299815767, 'e': 0.022875790223349724}",20,0,31.80186443440127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1261,False,"{'a': 0.00299815767, 'e': 0.022807307755416218}",20,8,9.686963804342701,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1262,False,"{'a': 0.00299815767, 'e': 0.022739030301096162}",20,12,15.66279823758295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.00299815767, 'e': 0.022670957246647343}",25,7,32.5024348246217,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.00299815767, 'e': 0.022603087980164884}",35,21,24.473374520421668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.00299815767, 'e': 0.02253542189157574}",20,7,20.917465031509686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.00299815767, 'e': 0.02246795837263323}",30,20,19.53331319581992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.00299815767, 'e': 0.022400696816911553}",20,2,29.183821227550364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.00299815767, 'e': 0.02233363661980035}",20,11,16.401074690623677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.00299815767, 'e': 0.022266777178499265}",20,11,16.55841262397638,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.00299815767, 'e': 0.022200117892012514}",20,13,13.778856866826233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.00299815767, 'e': 0.022133658161143502}",25,5,34.05566839191935,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.00299815767, 'e': 0.022067397388489427}",25,13,22.873165496344043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.00299815767, 'e': 0.02200133497843591}",30,6,42.37159196976349,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.00299815767, 'e': 0.021935470337151645}",20,16,6.726287794666683,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.00299815767, 'e': 0.02186980287258305}",25,16,19.329264108484757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.00299815767, 'e': 0.02180433199444897}",30,19,16.408264335430644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.00299815767, 'e': 0.021739057114235336}",20,6,23.644766547523286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.00299815767, 'e': 0.021673977645189905}",20,7,20.776760578544256,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.00299815767, 'e': 0.02160909300231697}",35,28,15.591725992370883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.00299815767, 'e': 0.021544402602372104}",20,9,16.189666284947357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.00299815767, 'e': 0.021479905863856927}",25,0,34.31344032201106,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1282,False,"{'a': 0.00299815767, 'e': 0.021415602207013856}",25,18,13.000425699603742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.00299815767, 'e': 0.021351491053820927}",25,17,3.3676615072655087,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.00299815767, 'e': 0.021287571827986563}",35,21,25.365104968076892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.00299815767, 'e': 0.02122384395494442}",20,0,34.74598528780544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1286,False,"{'a': 0.00299815767, 'e': 0.021160306861848218}",20,13,12.650497020249,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.00299815767, 'e': 0.021096959977566575}",30,10,34.99424039257547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.00299815767, 'e': 0.021033802732677895}",20,8,22.325583019404245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.00299815767, 'e': 0.02097083455946524}",20,13,15.601325899940004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.00299815767, 'e': 0.020908054891911217}",25,16,17.766318806079802,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.00299815767, 'e': 0.020845463165692912}",20,2,27.083717308020013,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.00299815767, 'e': 0.020783058818176797}",20,16,7.9112694231649945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.00299815767, 'e': 0.020720841288413686}",20,1,28.89782135323784,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.00299815767, 'e': 0.020658810017133683}",30,7,34.230043157404594,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.00299815767, 'e': 0.02059696444674116}",25,14,21.502327316112268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.00299815767, 'e': 0.020535304021309746}",20,0,-7.449725517380888,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1297,False,"{'a': 0.00299815767, 'e': 0.02047382818657733}",20,0,25.6810147433028,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1298,False,"{'a': 0.00299815767, 'e': 0.020412536389941064}",30,20,17.846888483172275,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.00299815767, 'e': 0.020351428080452424}",25,13,22.228630710119177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.00299815767, 'e': 0.020290502708812233}",25,11,25.03645485170228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.00299815767, 'e': 0.020229759727365734}",20,14,13.175711881038152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.00299815767, 'e': 0.020169198590097664}",25,18,12.340303228689496,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.00299815767, 'e': 0.02010881875262735}",25,0,-1.0340984169594585,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1304,False,"{'a': 0.00299815767, 'e': 0.020048619672203807}",20,12,13.526128553609432,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.00299815767, 'e': 0.019988600807700877}",20,13,13.947154080603484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.00299815767, 'e': 0.019928761619612333}",30,0,-9.116228117425859,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1307,False,"{'a': 0.00299815767, 'e': 0.019869101570047072}",30,6,41.41342731428769,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.00299815767, 'e': 0.01980962012272424}",30,19,9.281929250660697,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1309,False,"{'a': 0.00299815767, 'e': 0.019750316742968437}",25,13,21.788971748598232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.00299815767, 'e': 0.0196911908977049}",20,1,27.55276836063438,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.00299815767, 'e': 0.019632242055454715}",25,9,-13.084186162326121,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1312,False,"{'a': 0.00299815767, 'e': 0.01957346968633003}",20,4,25.572832127329114,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.00299815767, 'e': 0.019514873262029317}",20,8,22.942287029818704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.00299815767, 'e': 0.01945645225583259}",30,19,19.92024463299632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.00299815767, 'e': 0.019398206142596693}",20,5,23.851508346504904,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.00299815767, 'e': 0.019340134398750576}",25,13,19.694333651563916,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.00299815767, 'e': 0.01928223650229058}",20,10,16.17005363762988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.00299815767, 'e': 0.01922451193277575}",20,11,16.248779518357697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.00299815767, 'e': 0.019166960171323164}",30,7,33.545410714161214,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.00299815767, 'e': 0.019109580700603257}",25,13,21.278282834017773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.00299815767, 'e': 0.01905237300483518}",25,5,34.352318315895204,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.00299815767, 'e': 0.018995336569782147}",20,5,24.032882746181713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.00299815767, 'e': 0.018938470882746843}",25,15,18.067318364970124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.00299815767, 'e': 0.018881775432566788}",20,13,15.505501492973618,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.00299815767, 'e': 0.018825249709609748}",20,0,5.511029644963079,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
1326,False,"{'a': 0.00299815767, 'e': 0.018768893205769167}",25,15,19.870699931195205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.00299815767, 'e': 0.018712705414459577}",20,1,29.875067986443437,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.00299815767, 'e': 0.018656685830612075}",20,16,10.658216234229323,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.00299815767, 'e': 0.018600833950669745}",20,12,13.868690227823572,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.00299815767, 'e': 0.018545149272583175}",25,2,5.393610327254418,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1331,False,"{'a': 0.00299815767, 'e': 0.0184896312958059}",30,20,19.0113565745513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.00299815767, 'e': 0.018434279521289933}",20,14,12.531309733024376,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.00299815767, 'e': 0.018379093451481275}",25,15,17.537061580209,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.00299815767, 'e': 0.01832407259031543}",20,6,1.7802661744058088,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1335,False,"{'a': 0.00299815767, 'e': 0.01826921644321294}",20,13,14.91552666464225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.00299815767, 'e': 0.018214524517075004}",20,0,-7.2344435928359605,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1337,False,"{'a': 0.00299815767, 'e': 0.018159996320278916}",20,14,11.365083127050896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.00299815767, 'e': 0.0181056313626738}",30,12,-11.67545911502744,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1339,False,"{'a': 0.00299815767, 'e': 0.018051429155576063}",20,6,22.33081820360822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
